SK_ID_CURR,TARGET
103865,0.12159334
103870,0.10089264
103876,0.10621978
103891,0.2123638
103908,0.13151251
103914,0.1239309
103918,0.11158533
103940,0.11125445
103963,0.12595321
103966,0.14062098
103971,0.14534958
103980,0.15095355
103984,0.1252612
103985,0.1179285
103998,0.17684394
104019,0.10309631
104026,0.11838943
104035,0.13095467
104044,0.14177248
104045,0.117914245
104047,0.20681132
104051,0.10998412
104058,0.1085427
104063,0.10507847
104066,0.16818225
104087,0.11491126
104089,0.12005646
104095,0.12162422
104098,0.12606713
104104,0.10762881
104110,0.2186788
104120,0.11845984
104122,0.10379524
104131,0.10603236
104132,0.12566668
104135,0.11112437
104136,0.11005147
104149,0.12453065
104150,0.10795319
104156,0.17559889
104165,0.13409106
104175,0.10581241
104179,0.12017479
104184,0.15706511
104206,0.10542906
104216,0.2359075
104230,0.13377169
104257,0.1162612
104272,0.113227196
104273,0.12705979
104278,0.109858446
104294,0.13388807
104295,0.117827244
104297,0.11381406
104298,0.12345905
104308,0.12071431
104318,0.10599294
104319,0.117165826
104320,0.13038386
104327,0.14417471
104334,0.1255709
104344,0.1135151
104350,0.11186209
104351,0.15914091
104354,0.112492
104369,0.15058708
104376,0.142611
104381,0.11815191
104384,0.10956434
104391,0.10637427
104394,0.1050163
104398,0.15554884
104402,0.10033205
104408,0.13743952
104409,0.10527929
104410,0.18708532
104412,0.12210882
104417,0.1391124
104424,0.13072924
104426,0.115413174
104435,0.11981291
104445,0.10243928
104458,0.108872466
104460,0.11165393
104466,0.11344606
104472,0.13671397
104473,0.13305053
104479,0.10419167
104480,0.10877609
104482,0.14438169
104499,0.10277799
104501,0.105210304
104502,0.10579926
104506,0.11871745
104510,0.10096091
104512,0.1278971
104520,0.13606448
104528,0.11564614
104529,0.10216748
104541,0.10980925
104578,0.10410367
104584,0.13280626
104588,0.12519
104602,0.17838554
104610,0.105239175
104611,0.14628735
104618,0.11436983
104620,0.118312925
104622,0.11300075
104624,0.10830386
104625,0.13294789
104634,0.15350021
104639,0.11283898
104646,0.10746812
104647,0.11563063
104652,0.10876689
104670,0.11965145
104677,0.10883502
104685,0.124463074
104691,0.112318836
104696,0.1275965
104699,0.10685306
104712,0.13476853
104714,0.11572943
104717,0.1118571
104718,0.10334334
104740,0.117205635
104741,0.10941921
104743,0.10224064
104744,0.10502186
104747,0.12480222
104767,0.11514452
104772,0.19073431
104776,0.17532623
104779,0.10511193
104814,0.10618883
104815,0.112153016
104830,0.1383842
104831,0.14861906
104833,0.13298358
104839,0.10567639
104840,0.11945492
104860,0.12444894
104861,0.11100573
104866,0.12165595
104870,0.10934609
104877,0.12976353
104878,0.10188038
104879,0.11495111
104880,0.13498998
104899,0.12533735
104906,0.119395755
104907,0.119825795
104913,0.12933834
104916,0.11864064
104921,0.12515427
104930,0.114855304
104931,0.17462857
104936,0.10910388
104937,0.110374875
104942,0.10585103
104943,0.115565605
104969,0.13098615
104972,0.16670044
104988,0.11883334
105013,0.10433157
105015,0.107002005
105019,0.1216053
105027,0.10677884
105030,0.12518033
105035,0.16974522
105041,0.101727575
105051,0.15049258
105056,0.11957845
105067,0.22270022
105071,0.115081154
105072,0.10893146
105074,0.1394124
105091,0.12224499
105101,0.10549692
105103,0.114976525
105134,0.11840797
105139,0.10491165
105142,0.16818483
105146,0.11677776
105163,0.10890381
105168,0.13265137
105172,0.10732301
105176,0.17805672
105195,0.11016057
105196,0.16300055
105197,0.10263098
105203,0.11617363
105223,0.12431451
105227,0.15117426
105228,0.10692726
105230,0.13279654
105231,0.14618392
105239,0.10990626
105242,0.12439537
105244,0.116925165
105245,0.1108203
105248,0.113048725
105249,0.11953442
105266,0.15528911
105271,0.1444654
105276,0.11530715
105282,0.10951334
105292,0.13531673
105297,0.10377556
105332,0.12143824
105333,0.11440587
105343,0.10869046
105344,0.12754296
105345,0.13328573
105357,0.12232938
105359,0.10997498
105366,0.112243086
105367,0.12218249
105370,0.100729205
105377,0.1279842
105390,0.12773412
105399,0.10444592
105403,0.14901727
105404,0.121743865
105414,0.1098934
105417,0.11186609
105425,0.15577175
105452,0.17083886
105454,0.13444002
105456,0.13004842
105470,0.10878097
105471,0.115883574
105483,0.14857604
105493,0.14166614
105508,0.12361165
105514,0.11337934
105515,0.1023079
105528,0.1820175
105529,0.11053042
105531,0.12178165
105532,0.1179209
105558,0.10433199
105574,0.10807747
105578,0.104109384
105584,0.18344241
105595,0.122613534
105617,0.14788525
105618,0.110428244
105621,0.10733341
105625,0.12267869
105629,0.12242953
105630,0.10703153
105634,0.10977111
105635,0.10093856
105641,0.13484704
105647,0.13814217
105648,0.13015233
105655,0.106338516
105657,0.10456692
105672,0.12639035
105678,0.14985864
105682,0.13104467
105691,0.1178876
105692,0.11146283
105706,0.12708513
105712,0.11356202
105720,0.11287558
105734,0.103887424
105735,0.11156355
105736,0.14790271
105737,0.10691109
105738,0.13961112
105740,0.15439318
105744,0.117165886
105747,0.11310695
105749,0.15821059
105754,0.119170204
105758,0.10560719
105760,0.10974334
105767,0.16225575
105784,0.15549102
105791,0.10561082
105802,0.13349277
105807,0.1356
105809,0.11422342
105816,0.1109093
105817,0.10886284
105824,0.12885788
105832,0.1300075
105856,0.10909645
105865,0.10695925
105899,0.15282208
105906,0.10350194
105916,0.12519199
105923,0.124103874
105937,0.12703651
105965,0.11105925
105966,0.13102436
105968,0.13128969
105973,0.107673146
105976,0.14833197
105978,0.12605682
105979,0.10623848
105991,0.15578021
105998,0.14797626
105999,0.12077332
106000,0.16571517
106001,0.1163487
106010,0.13455729
106011,0.1079871
106013,0.15854456
106015,0.10906979
106026,0.1040501
106032,0.11116217
106035,0.1729709
106040,0.11229222
106041,0.13595545
106044,0.10297728
106053,0.16967492
106054,0.10369887
106065,0.13586047
106081,0.11536
106083,0.12628208
106087,0.10621903
106090,0.1393083
106101,0.1062139
106102,0.11255448
106109,0.13669765
106116,0.14586249
106150,0.10026337
106155,0.14972074
106166,0.10810054
106176,0.14000146
106189,0.1130547
106199,0.13071203
106205,0.13642666
106206,0.13743888
106211,0.11506414
106214,0.108511634
106216,0.11654784
106217,0.11576499
106225,0.11199302
106249,0.11394966
106256,0.13364138
106258,0.11603151
106261,0.11033618
106262,0.16919795
106264,0.109564
106271,0.10906645
106276,0.104514875
106277,0.134759
106286,0.13145767
106293,0.10682532
106295,0.1280794
106296,0.120845735
106297,0.14198308
106298,0.117859095
106311,0.11162558
106314,0.12600002
106320,0.117993966
106334,0.12833974
106346,0.13450952
106347,0.10623062
106349,0.11556946
106354,0.11343496
106360,0.1146421
106373,0.12451601
106377,0.1290947
106386,0.1753928
106387,0.11321243
106391,0.105882764
106401,0.18029298
106411,0.12093343
106413,0.17131887
106426,0.14457862
106427,0.13107869
106428,0.12234258
106434,0.11651568
106438,0.110890545
106440,0.11435288
106441,0.115945205
106452,0.13372332
106453,0.12730348
106454,0.11560845
106457,0.11778803
106484,0.11102491
106488,0.13926983
106491,0.1541726
106514,0.13126239
106527,0.15050833
106528,0.122875005
106529,0.100664884
106534,0.14700137
106550,0.16654137
106577,0.12792274
106585,0.12900865
106590,0.10316338
106607,0.110022336
106610,0.11755123
106611,0.12017479
106612,0.11907922
106624,0.10786033
106631,0.10130096
106647,0.15211831
106660,0.1457585
106674,0.11741494
106687,0.11791741
106712,0.11624169
106713,0.12219516
106717,0.11587896
106720,0.1380614
106721,0.13302295
106724,0.112185515
106735,0.12568489
106739,0.12676494
106740,0.12946619
106754,0.1107606
106760,0.15393317
106761,0.12181404
106784,0.1298554
106787,0.124578044
106797,0.10903019
106798,0.1388712
106802,0.13508129
106803,0.115419395
106804,0.15120764
106805,0.10796409
106810,0.14025785
106812,0.13593365
106813,0.120580085
106817,0.13301739
106822,0.11225456
106823,0.12165508
106827,0.1086646
106841,0.13207644
106851,0.15908171
106852,0.14661428
106853,0.17271659
106854,0.2598879
106861,0.109506905
106873,0.12235746
106877,0.105883196
106878,0.100887164
106881,0.11800719
106900,0.10907777
106906,0.10894697
106907,0.1369794
106914,0.16016923
106916,0.10811773
106924,0.1028344
106931,0.110696465
106936,0.13465616
106937,0.14340188
106938,0.10854686
106939,0.11962985
106943,0.12518904
106944,0.14257185
106967,0.12055721
106980,0.10854983
106986,0.115546994
106987,0.1048335
106990,0.107901834
107013,0.10135795
107023,0.11379114
107033,0.123741694
107037,0.15082754
107048,0.106774196
107071,0.10943677
107081,0.10456877
107113,0.123692155
107130,0.12547112
107131,0.10771709
107145,0.15462436
107156,0.14922234
107219,0.13545534
107222,0.14328553
107223,0.18196064
107232,0.13699697
107245,0.12710057
107246,0.10926894
107247,0.12211741
107256,0.1010651
107259,0.11483087
107260,0.103545286
107279,0.14662538
107280,0.11728689
107281,0.10580765
107285,0.106220275
107329,0.11336326
107337,0.14451848
107349,0.11149873
107350,0.10407099
107351,0.10773049
107359,0.15787227
107391,0.1547396
107394,0.11351991
107395,0.10893322
107406,0.10928314
107416,0.13613518
107417,0.10841229
107418,0.12264107
107419,0.11828143
107444,0.10326589
107445,0.11992728
107446,0.13069193
107460,0.14475974
107470,0.1118908
107475,0.12116296
107520,0.10504668
107526,0.14188609
107527,0.10486127
107530,0.1010495
107532,0.13901567
107534,0.13847254
107535,0.14725752
107554,0.14390935
107556,0.10388726
107559,0.1517126
107561,0.10451357
107564,0.15350136
107566,0.11171696
107571,0.11940967
107590,0.17467067
107602,0.123759575
107625,0.122517794
107626,0.20854688
107635,0.103746146
107636,0.12464674
107645,0.12447065
107652,0.18079309
107655,0.10761276
107668,0.10973664
107670,0.113559484
107677,0.10042454
107680,0.1291818
107683,0.15698196
107684,0.10529211
107691,0.1408409
107692,0.11480206
107703,0.10888528
107709,0.1052372
107710,0.16069674
107721,0.1588489
107725,0.12849687
107727,0.1304851
107739,0.10371854
107740,0.123431146
107741,0.10753704
107747,0.1076688
107765,0.20784476
107768,0.10753661
107775,0.14491594
107782,0.1925108
107790,0.110632755
107801,0.11339078
107807,0.10434238
107811,0.114152014
107817,0.11706403
107826,0.11210693
107838,0.12132193
107839,0.111057274
107843,0.14031553
107847,0.14911348
107849,0.15548639
107850,0.1284796
107867,0.12304625
107871,0.13795799
107908,0.11468764
107913,0.1276543
107927,0.10949171
107931,0.12526599
107955,0.106330834
107962,0.13496454
107977,0.12326939
107978,0.12221777
107993,0.105970964
108010,0.13730744
108016,0.106627665
108018,0.21851042
108027,0.15237084
108045,0.18925278
108069,0.182954
108082,0.107924744
108089,0.1222591
108092,0.11291037
108106,0.10378231
108112,0.11911232
108120,0.12276697
108122,0.15852569
108135,0.115469374
108170,0.104652666
108171,0.12470484
108177,0.10619965
108180,0.12142059
108183,0.108666144
108184,0.11297903
108185,0.12812369
108192,0.1263998
108195,0.15815392
108196,0.13648511
108218,0.10532335
108219,0.12786357
108243,0.14196075
108249,0.101546325
108251,0.10630007
108274,0.106893726
108280,0.28085005
108289,0.11870754
108292,0.13539475
108295,0.108418025
108327,0.1075954
108332,0.11392062
108346,0.11012133
108349,0.15406258
108353,0.14428635
108362,0.111976005
108363,0.11096849
108377,0.18551612
108378,0.16485336
108381,0.105713286
108383,0.13696039
108390,0.1384036
108407,0.10967878
108408,0.107792534
108411,0.11823322
108412,0.11508366
108419,0.11526408
108436,0.19976895
108437,0.157236
108438,0.112217546
108441,0.10593095
108448,0.1030696
108449,0.11828513
108466,0.105620675
108467,0.13683975
108473,0.118431136
108474,0.1106213
108476,0.110511824
108479,0.107926965
108486,0.10365549
108493,0.1075202
108501,0.10738008
108506,0.16525872
108510,0.13762994
108511,0.11707673
108514,0.12009373
108517,0.10914683
108519,0.120605774
108522,0.10662957
108548,0.17053239
108554,0.12660782
108555,0.16866995
108559,0.106720775
108562,0.12043834
108571,0.11287109
108572,0.10902226
108579,0.11081734
108583,0.10586871
108584,0.10596053
108592,0.11156583
108602,0.10375264
108609,0.115704045
108613,0.12441093
108616,0.14114271
108618,0.114600874
108620,0.10654234
108643,0.10732363
108649,0.111358956
108654,0.1230898
108655,0.10563947
108656,0.121265806
108667,0.11467835
108668,0.13797465
108682,0.12755857
108690,0.12576
108691,0.13602443
108692,0.12364186
108695,0.11999204
108699,0.12005737
108710,0.15094684
108718,0.18546805
108739,0.16860051
108740,0.10374601
108741,0.100523405
108742,0.13020787
108763,0.10280965
108767,0.15333429
108769,0.13464148
108779,0.1858105
108788,0.106544845
108801,0.10908604
108802,0.11602247
108810,0.1311462
108811,0.109255664
108813,0.107272856
108814,0.12468089
108825,0.11394448
108826,0.13944407
108830,0.13016067
108834,0.11237671
108852,0.11732093
108887,0.1352704
108901,0.13828078
108908,0.1009126
108910,0.13682584
108920,0.11787917
108922,0.1133705
108929,0.17121887
108930,0.11455688
108937,0.14568706
108938,0.11046721
108943,0.12228463
108948,0.1197594
108953,0.11349786
108956,0.13376833
108965,0.11349593
108985,0.14649646
108986,0.13630207
108987,0.11148757
108990,0.10853083
108991,0.1289632
108993,0.1866056
109000,0.12501487
109001,0.14149596
109012,0.21872833
109014,0.12133941
109015,0.12868658
109021,0.11359128
109037,0.11608237
109042,0.16193403
109044,0.122109696
109046,0.2307302
109064,0.0995315
109084,0.12514177
109086,0.13144946
109092,0.1014302
109093,0.12549391
109100,0.15107307
109101,0.10701319
109110,0.11240932
109114,0.1527627
109126,0.12148585
109152,0.10570409
109162,0.12446523
109167,0.12283376
109168,0.1189444
109169,0.104815304
109179,0.11508526
109184,0.113741964
109191,0.14760801
109192,0.11432632
109193,0.103384554
109196,0.12323928
109206,0.12251211
109210,0.10238406
109244,0.16213676
109249,0.11243474
109273,0.10635163
109276,0.1543295
109281,0.11262726
109287,0.110750616
109297,0.15569015
109298,0.12553483
109306,0.10676986
109309,0.11597765
109321,0.1582779
109328,0.18179554
109336,0.10968917
109342,0.11996081
109346,0.10545636
109347,0.123539835
109348,0.14742598
109362,0.12514792
109363,0.10621341
109367,0.11187935
109370,0.10324063
109393,0.12320611
109405,0.113970056
109413,0.13207977
109414,0.21252675
109421,0.1122433
109427,0.13835365
109428,0.1191818
109429,0.15013567
109437,0.103999406
109443,0.108391754
109461,0.124276794
109468,0.14241537
109469,0.10817224
109471,0.14020433
109479,0.1290293
109484,0.10566696
109501,0.13424596
109505,0.12213382
109535,0.11647558
109539,0.100761995
109544,0.13281024
109545,0.10436638
109551,0.14262167
109553,0.11847597
109555,0.11093926
109561,0.109151065
109580,0.105832145
109583,0.17702714
109593,0.15033765
109604,0.1443132
109620,0.11918001
109635,0.10714315
109637,0.15033606
109638,0.1304162
109642,0.116569266
109649,0.10927131
109652,0.12896681
109656,0.10417545
109663,0.12156873
109696,0.16655408
109700,0.15330666
109709,0.11992489
109735,0.12193239
109740,0.12141507
109741,0.14937736
109749,0.123493515
109764,0.10338195
109771,0.14023918
109772,0.10641204
109773,0.15541963
109798,0.12614056
109802,0.1557214
109804,0.11089221
109813,0.11413673
109818,0.111636244
109848,0.12692904
109850,0.10749956
109851,0.10813861
109855,0.11123932
109871,0.17142646
109877,0.12805642
109883,0.10999407
109886,0.102648504
109905,0.12685992
109936,0.16750138
109950,0.14204407
109958,0.12323785
109959,0.1231799
109969,0.10604366
109971,0.10326368
109984,0.10309854
109985,0.17860012
109988,0.118923016
109992,0.12158283
110005,0.12412665
110009,0.11746845
110011,0.18768585
110014,0.123548396
110026,0.11143528
110042,0.11569275
110058,0.10620416
110069,0.1276974
110080,0.1079505
110087,0.12014965
110091,0.11014456
110094,0.11548481
110098,0.15823716
110105,0.12147996
110117,0.11049529
110136,0.14562993
110138,0.19983537
110149,0.13906336
110164,0.14308164
110202,0.14359725
110212,0.10255018
110226,0.102672406
110236,0.11358593
110249,0.10180177
110257,0.114478424
110258,0.10324699
110277,0.104921035
110282,0.13319683
110284,0.11089788
110286,0.1235
110289,0.10572704
110304,0.123571284
110319,0.11359378
110324,0.1355996
110326,0.11493647
110335,0.112433344
110337,0.123805955
110338,0.113913715
110343,0.11234487
110345,0.1100913
110347,0.13593543
110355,0.10237648
110359,0.111340396
110360,0.12634706
110364,0.12334546
110371,0.14992245
110372,0.11795945
110376,0.12771294
110379,0.15653414
110380,0.12820661
110393,0.12121563
110401,0.17953867
110406,0.104788825
110411,0.123322636
110416,0.112266086
110420,0.107570365
110443,0.11167809
110465,0.10630396
110468,0.11949273
110469,0.12608878
110471,0.1633878
110487,0.20819694
110491,0.13337131
110504,0.1329014
110547,0.11754908
110550,0.10668505
110559,0.13100664
110578,0.14783013
110582,0.14704585
110590,0.117412165
110598,0.1118445
110601,0.17291676
110602,0.10769769
110604,0.116084374
110625,0.16985793
110626,0.17652252
110636,0.14942864
110637,0.12757565
110638,0.12810346
110646,0.11601279
110648,0.10821182
110652,0.112093076
110681,0.106387526
110682,0.15427889
110687,0.13226902
110691,0.1034061
110694,0.112016305
110695,0.10828216
110696,0.14053075
110708,0.104934916
110710,0.1141208
110717,0.11071425
110730,0.11767321
110740,0.11677714
110742,0.1064411
110747,0.110139675
110761,0.12782447
110766,0.11330861
110769,0.10764926
110774,0.1107581
110803,0.11323101
110805,0.11225911
110809,0.16054025
110827,0.11911264
110832,0.10837489
110839,0.12370488
110859,0.13706735
110861,0.10384901
110863,0.16257423
110865,0.12545462
110881,0.1365183
110889,0.1143087
110891,0.1075938
110894,0.10324041
110895,0.13392758
110907,0.1913812
110914,0.13282587
110933,0.1044709
110934,0.10403291
110937,0.11290375
110953,0.10808588
110954,0.15381405
110958,0.19482793
110970,0.122028455
110974,0.15476234
110977,0.15238583
110989,0.1168746
110993,0.20661487
110994,0.15367727
111018,0.103310004
111019,0.122130536
111030,0.119449556
111032,0.112290636
111041,0.11225188
111045,0.11271273
111048,0.10677238
111052,0.12576158
111070,0.18527098
111084,0.15241115
111091,0.11083891
111104,0.101966165
111108,0.108686656
111112,0.11363029
111127,0.10328914
